,State,Year,Quarter,District_name,RegisteredUsers
5577,telangana,2021,1,rangareddy,2906635
5578,telangana,2021,1,medchal malkajgiri,2450573
5579,telangana,2021,1,sangareddy,767476
5580,telangana,2021,1,warangal urban,620947
5581,telangana,2021,1,nalgonda,517727
5582,telangana,2021,1,khammam,497818
5583,telangana,2021,1,nizamabad,485751
5584,telangana,2021,1,karimnagar,459407
5585,telangana,2021,1,bhadradri kothagudem,354847
5586,telangana,2021,2,hyderabad,3598337
5587,telangana,2021,2,rangareddy,3097973
5588,telangana,2021,2,medchal malkajgiri,2611159
5589,telangana,2021,2,sangareddy,820387
5590,telangana,2021,2,warangal urban,661592
5591,telangana,2021,2,nalgonda,555043
5592,telangana,2021,2,khammam,532589
5593,telangana,2021,2,nizamabad,518801
5594,telangana,2021,2,karimnagar,490218
5595,telangana,2021,2,bhadradri kothagudem,380059
5596,telangana,2021,3,hyderabad,3839513
5597,telangana,2021,3,rangareddy,3310906
5598,telangana,2021,3,medchal malkajgiri,2790387
5599,telangana,2021,3,sangareddy,880907
5600,telangana,2021,3,warangal urban,707591
5601,telangana,2021,3,nalgonda,598288
5602,telangana,2021,3,khammam,572647
5603,telangana,2021,3,nizamabad,556044
5604,telangana,2021,3,karimnagar,524929
5605,telangana,2021,3,bhadradri kothagudem,409224
5606,telangana,2021,4,hyderabad,4081185
5607,telangana,2021,4,rangareddy,3523496
5608,telangana,2021,4,medchal malkajgiri,2969740
5609,telangana,2021,4,sangareddy,940845
5610,telangana,2021,4,warangal urban,753613
5611,telangana,2021,4,nalgonda,641044
5612,telangana,2021,4,khammam,612314
5613,telangana,2021,4,nizamabad,593223
5614,telangana,2021,4,karimnagar,559456
5615,telangana,2021,4,bhadradri kothagudem,438017
5616,telangana,2022,1,hyderabad,4306136
5617,telangana,2022,1,rangareddy,3722676
5618,telangana,2022,1,medchal malkajgiri,3138387
5619,telangana,2022,1,sangareddy,997988
5620,telangana,2022,1,warangal urban,797162
5621,telangana,2022,1,nalgonda,681754
5622,telangana,2022,1,khammam,650223
5623,telangana,2022,1,nizamabad,628661
5624,telangana,2022,1,karimnagar,592752
5625,telangana,2022,1,bhadradri kothagudem,465349
5626,telangana,2022,2,hyderabad,4519625
5627,telangana,2022,2,rangareddy,3911372
5628,telangana,2022,2,medchal malkajgiri,3297882
5629,telangana,2022,2,sangareddy,1051378
5630,telangana,2022,2,warangal urban,838533
5631,telangana,2022,2,nalgonda,719911
5632,telangana,2022,2,khammam,685755
5633,telangana,2022,2,nizamabad,662427
5634,telangana,2022,2,karimnagar,624054
5635,telangana,2022,2,bhadradri kothagudem,491003
5636,telangana,2022,3,hyderabad,4739891
5637,telangana,2022,3,rangareddy,4105107
5638,telangana,2022,3,medchal malkajgiri,3463208
5639,telangana,2022,3,sangareddy,1106571
5640,telangana,2022,3,warangal urban,881363
5641,telangana,2022,3,nalgonda,758377
5642,telangana,2022,3,khammam,721877
5643,telangana,2022,3,nizamabad,697031
5644,telangana,2022,3,karimnagar,656534
5645,telangana,2022,3,bhadradri kothagudem,517431
5646,telangana,2022,4,hyderabad,4962214
5647,telangana,2022,4,rangareddy,4296707
5648,telangana,2022,4,medchal malkajgiri,3628619
5649,telangana,2022,4,sangareddy,1159594
5650,telangana,2022,4,warangal urban,923715
5651,telangana,2022,4,nalgonda,793688
5652,telangana,2022,4,khammam,755705
5653,telangana,2022,4,nizamabad,729287
5654,telangana,2022,4,karimnagar,687385
5655,telangana,2022,4,bhadradri kothagudem,542203
5656,telangana,2023,1,hyderabad,5176899
5657,telangana,2023,1,rangareddy,4483193
5658,telangana,2023,1,medchal malkajgiri,3787461
5659,telangana,2023,1,sangareddy,1212607
5660,telangana,2023,1,warangal urban,964802
5661,telangana,2023,1,nalgonda,830827
5662,telangana,2023,1,khammam,790500
5663,telangana,2023,1,nizamabad,761985
5664,telangana,2023,1,karimnagar,718193
5665,telangana,2023,1,bhadradri kothagudem,567571
5666,telangana,2023,2,hyderabad,5349842
5667,telangana,2023,2,rangareddy,4638501
5668,telangana,2023,2,medchal malkajgiri,3918732
5669,telangana,2023,2,sangareddy,1259927
5670,telangana,2023,2,warangal urban,1000275
5671,telangana,2023,2,nalgonda,866073
5672,telangana,2023,2,khammam,822976
5673,telangana,2023,2,nizamabad,792269
5674,telangana,2023,2,karimnagar,745882
5675,telangana,2023,2,bhadradri kothagudem,591314
5676,tripura,2018,1,west tripura,27242
5677,tripura,2018,1,south tripura,5361
5678,tripura,2018,1,sepahijala,4664
5679,tripura,2018,1,gomati,4509
5680,tripura,2018,1,north tripura,4432
5681,tripura,2018,1,dhalai,3448
5682,tripura,2018,1,khowai,3017
5683,tripura,2018,1,unakoti,2484
5684,tripura,2018,2,west tripura,40345
5685,tripura,2018,2,south tripura,8068
5686,tripura,2018,2,sepahijala,7217
5687,tripura,2018,2,gomati,6973
5688,tripura,2018,2,north tripura,6702
5689,tripura,2018,2,dhalai,5549
5690,tripura,2018,2,khowai,4674
5691,tripura,2018,2,unakoti,3841
5692,tripura,2018,3,west tripura,53531
5693,tripura,2018,3,south tripura,12286
5694,tripura,2018,3,sepahijala,10803
5695,tripura,2018,3,gomati,10168
5696,tripura,2018,3,north tripura,9771
5697,tripura,2018,3,dhalai,8039
5698,tripura,2018,3,khowai,6816
5699,tripura,2018,3,unakoti,5460
5700,tripura,2018,4,west tripura,67549
5701,tripura,2018,4,south tripura,16426
5702,tripura,2018,4,sepahijala,14973
5703,tripura,2018,4,gomati,13542
5704,tripura,2018,4,north tripura,13150
5705,tripura,2018,4,dhalai,10877
5706,tripura,2018,4,khowai,9488
5707,tripura,2018,4,unakoti,7260
5708,tripura,2019,1,west tripura,79732
5709,tripura,2019,1,south tripura,19784
5710,tripura,2019,1,sepahijala,18086
5711,tripura,2019,1,gomati,16370
5712,tripura,2019,1,north tripura,15986
5713,tripura,2019,1,dhalai,13219
5714,tripura,2019,1,khowai,11327
5715,tripura,2019,1,unakoti,8750
5716,tripura,2019,2,west tripura,93241
5717,tripura,2019,2,south tripura,23743
5718,tripura,2019,2,sepahijala,21673
5719,tripura,2019,2,north tripura,19505
5720,tripura,2019,2,gomati,19437
5721,tripura,2019,2,dhalai,15893
5722,tripura,2019,2,khowai,13523
5723,tripura,2019,2,unakoti,10629
5724,tripura,2019,3,west tripura,104949
5725,tripura,2019,3,south tripura,26573
5726,tripura,2019,3,sepahijala,24332
5727,tripura,2019,3,north tripura,22522
5728,tripura,2019,3,gomati,21722
5729,tripura,2019,3,dhalai,18140
5730,tripura,2019,3,khowai,15092
5731,tripura,2019,3,unakoti,12126
5732,tripura,2019,4,west tripura,114108
5733,tripura,2019,4,south tripura,29753
5734,tripura,2019,4,sepahijala,27322
5735,tripura,2019,4,north tripura,25703
5736,tripura,2019,4,gomati,24160
5737,tripura,2019,4,dhalai,20609
5738,tripura,2019,4,khowai,16819
5739,tripura,2019,4,unakoti,13824
5740,tripura,2020,1,west tripura,124538
5741,tripura,2020,1,south tripura,32716
5742,tripura,2020,1,sepahijala,30379
5743,tripura,2020,1,north tripura,28648
5744,tripura,2020,1,gomati,26688
5745,tripura,2020,1,dhalai,22808
5746,tripura,2020,1,khowai,18592
5747,tripura,2020,1,unakoti,15593
5748,tripura,2020,2,west tripura,137156
5749,tripura,2020,2,south tripura,36522
5750,tripura,2020,2,sepahijala,35017
5751,tripura,2020,2,north tripura,32851
5752,tripura,2020,2,gomati,30323
5753,tripura,2020,2,dhalai,26043
5754,tripura,2020,2,khowai,20922
5755,tripura,2020,2,unakoti,17832
5756,tripura,2020,3,west tripura,151432
5757,tripura,2020,3,south tripura,40797
5758,tripura,2020,3,sepahijala,39970
5759,tripura,2020,3,north tripura,37284
5760,tripura,2020,3,gomati,34073
5761,tripura,2020,3,dhalai,29515
5762,tripura,2020,3,khowai,23565
5763,tripura,2020,3,unakoti,20095
5764,tripura,2020,4,west tripura,163752
5765,tripura,2020,4,south tripura,43899
5766,tripura,2020,4,sepahijala,43722
5767,tripura,2020,4,north tripura,40886
5768,tripura,2020,4,gomati,37129
5769,tripura,2020,4,dhalai,32210
5770,tripura,2020,4,khowai,25507
5771,tripura,2020,4,unakoti,22005
5772,tripura,2021,1,west tripura,175841
5773,tripura,2021,1,south tripura,47052
5774,tripura,2021,1,sepahijala,46925
5775,tripura,2021,1,north tripura,44051
5776,tripura,2021,1,gomati,39920
5777,tripura,2021,1,dhalai,34747
5778,tripura,2021,1,khowai,27361
5779,tripura,2021,1,unakoti,23739
5780,tripura,2021,2,west tripura,188123
5781,tripura,2021,2,sepahijala,50606
5782,tripura,2021,2,south tripura,50556
5783,tripura,2021,2,north tripura,47392
5784,tripura,2021,2,gomati,42972
5785,tripura,2021,2,dhalai,37460
5786,tripura,2021,2,khowai,29432
5787,tripura,2021,2,unakoti,25612
5788,tripura,2021,3,west tripura,202122
5789,tripura,2021,3,sepahijala,54797
5790,tripura,2021,3,south tripura,54747
5791,tripura,2021,3,north tripura,51321
5792,tripura,2021,3,gomati,46535
5793,tripura,2021,3,dhalai,40679
5794,tripura,2021,3,khowai,31900
5795,tripura,2021,3,unakoti,27828
5796,tripura,2021,4,west tripura,215860
5797,tripura,2021,4,sepahijala,58818
5798,tripura,2021,4,south tripura,58777
5799,tripura,2021,4,north tripura,55009
5800,tripura,2021,4,gomati,49981
5801,tripura,2021,4,dhalai,43705
5802,tripura,2021,4,khowai,34253
5803,tripura,2021,4,unakoti,29889
5804,tripura,2022,1,west tripura,229161
5805,tripura,2022,1,sepahijala,62906
5806,tripura,2022,1,south tripura,62764
5807,tripura,2022,1,north tripura,58694
5808,tripura,2022,1,gomati,53356
5809,tripura,2022,1,dhalai,46680
5810,tripura,2022,1,khowai,36592
5811,tripura,2022,1,unakoti,31971
5812,tripura,2022,2,west tripura,242041
5813,tripura,2022,2,sepahijala,66602
5814,tripura,2022,2,south tripura,66478
5815,tripura,2022,2,north tripura,62140
5816,tripura,2022,2,gomati,56510
5817,tripura,2022,2,dhalai,49424
5818,tripura,2022,2,khowai,38683
5819,tripura,2022,2,unakoti,33904
5820,tripura,2022,3,west tripura,255161
5821,tripura,2022,3,sepahijala,70255
5822,tripura,2022,3,south tripura,70107
5823,tripura,2022,3,north tripura,65452
5824,tripura,2022,3,gomati,59506
5825,tripura,2022,3,dhalai,52074
5826,tripura,2022,3,khowai,40758
5827,tripura,2022,3,unakoti,35830
5828,tripura,2022,4,west tripura,267713
5829,tripura,2022,4,sepahijala,73240
5830,tripura,2022,4,south tripura,73117
5831,tripura,2022,4,north tripura,68352
5832,tripura,2022,4,gomati,62115
5833,tripura,2022,4,dhalai,54280
5834,tripura,2022,4,khowai,42490
5835,tripura,2022,4,unakoti,37434
5836,tripura,2023,1,west tripura,280021
5837,tripura,2023,1,sepahijala,76900
5838,tripura,2023,1,south tripura,76631
5839,tripura,2023,1,north tripura,71616
5840,tripura,2023,1,gomati,65137
5841,tripura,2023,1,dhalai,56918
5842,tripura,2023,1,khowai,44453
5843,tripura,2023,1,unakoti,39208
5844,tripura,2023,2,west tripura,291531
5845,tripura,2023,2,sepahijala,80758
5846,tripura,2023,2,south tripura,80248
5847,tripura,2023,2,north tripura,74840
5848,tripura,2023,2,gomati,68250
5849,tripura,2023,2,dhalai,59728
5850,tripura,2023,2,khowai,46636
5851,tripura,2023,2,unakoti,41033
5852,uttar-pradesh,2018,1,gautam buddha nagar,448768
5853,uttar-pradesh,2018,1,lucknow,380070
5854,uttar-pradesh,2018,1,ghaziabad,329683
5855,uttar-pradesh,2018,1,prayagraj,220198
5856,uttar-pradesh,2018,1,kanpur nagar,208389
5857,uttar-pradesh,2018,1,varanasi,206788
5858,uttar-pradesh,2018,1,agra,148387
5859,uttar-pradesh,2018,1,gorakhpur,132769
5860,uttar-pradesh,2018,1,meerut,123619
5861,uttar-pradesh,2018,1,bareilly,112369
5862,uttar-pradesh,2018,2,gautam buddha nagar,586350
5863,uttar-pradesh,2018,2,lucknow,506261
5864,uttar-pradesh,2018,2,ghaziabad,434115
5865,uttar-pradesh,2018,2,prayagraj,297113
5866,uttar-pradesh,2018,2,varanasi,288325
5867,uttar-pradesh,2018,2,kanpur nagar,285101
5868,uttar-pradesh,2018,2,agra,205298
5869,uttar-pradesh,2018,2,gorakhpur,181126
5870,uttar-pradesh,2018,2,meerut,167212
5871,uttar-pradesh,2018,2,bareilly,152939
5872,uttar-pradesh,2018,3,gautam buddha nagar,727480
5873,uttar-pradesh,2018,3,lucknow,620328
5874,uttar-pradesh,2018,3,ghaziabad,538532
5875,uttar-pradesh,2018,3,prayagraj,363743
5876,uttar-pradesh,2018,3,varanasi,352604
5877,uttar-pradesh,2018,3,kanpur nagar,349250
5878,uttar-pradesh,2018,3,agra,257453
5879,uttar-pradesh,2018,3,gorakhpur,224409
5880,uttar-pradesh,2018,3,meerut,205977
5881,uttar-pradesh,2018,3,bareilly,187467
5882,uttar-pradesh,2018,4,gautam buddha nagar,951342
5883,uttar-pradesh,2018,4,lucknow,765152
5884,uttar-pradesh,2018,4,ghaziabad,713372
5885,uttar-pradesh,2018,4,prayagraj,451019
5886,uttar-pradesh,2018,4,varanasi,447144
5887,uttar-pradesh,2018,4,kanpur nagar,434315
5888,uttar-pradesh,2018,4,agra,322749
5889,uttar-pradesh,2018,4,gorakhpur,279761
5890,uttar-pradesh,2018,4,meerut,258843
5891,uttar-pradesh,2018,4,bareilly,233073
5892,uttar-pradesh,2019,1,gautam buddha nagar,1143614
5893,uttar-pradesh,2019,1,lucknow,896208
5894,uttar-pradesh,2019,1,ghaziabad,859583
5895,uttar-pradesh,2019,1,prayagraj,532230
5896,uttar-pradesh,2019,1,varanasi,524667
5897,uttar-pradesh,2019,1,kanpur nagar,511583
5898,uttar-pradesh,2019,1,agra,392222
5899,uttar-pradesh,2019,1,gorakhpur,336196
5900,uttar-pradesh,2019,1,meerut,311930
5901,uttar-pradesh,2019,1,bareilly,279714
5902,uttar-pradesh,2019,2,gautam buddha nagar,1282816
5903,uttar-pradesh,2019,2,lucknow,1011470
5904,uttar-pradesh,2019,2,ghaziabad,975605
5905,uttar-pradesh,2019,2,prayagraj,602739
5906,uttar-pradesh,2019,2,kanpur nagar,585796
5907,uttar-pradesh,2019,2,varanasi,583444
5908,uttar-pradesh,2019,2,agra,461224
5909,uttar-pradesh,2019,2,gorakhpur,387961
5910,uttar-pradesh,2019,2,meerut,361091
5911,uttar-pradesh,2019,2,bareilly,318597
5912,uttar-pradesh,2019,3,gautam buddha nagar,1415905
5913,uttar-pradesh,2019,3,lucknow,1124832
5914,uttar-pradesh,2019,3,ghaziabad,1088568
5915,uttar-pradesh,2019,3,prayagraj,667277
5916,uttar-pradesh,2019,3,kanpur nagar,655175
5917,uttar-pradesh,2019,3,varanasi,639586
5918,uttar-pradesh,2019,3,agra,530228
5919,uttar-pradesh,2019,3,gorakhpur,434172
5920,uttar-pradesh,2019,3,meerut,408972
5921,uttar-pradesh,2019,3,bareilly,356146
5922,uttar-pradesh,2019,4,gautam buddha nagar,1537791
5923,uttar-pradesh,2019,4,lucknow,1221681
5924,uttar-pradesh,2019,4,ghaziabad,1189357
5925,uttar-pradesh,2019,4,prayagraj,738307
5926,uttar-pradesh,2019,4,kanpur nagar,718251
5927,uttar-pradesh,2019,4,varanasi,706509
5928,uttar-pradesh,2019,4,agra,593453
5929,uttar-pradesh,2019,4,gorakhpur,483523
5930,uttar-pradesh,2019,4,meerut,455353
5931,uttar-pradesh,2019,4,bareilly,398897
5932,uttar-pradesh,2020,1,gautam buddha nagar,1656331
5933,uttar-pradesh,2020,1,lucknow,1329098
5934,uttar-pradesh,2020,1,ghaziabad,1296464
5935,uttar-pradesh,2020,1,prayagraj,816436
5936,uttar-pradesh,2020,1,kanpur nagar,788847
5937,uttar-pradesh,2020,1,varanasi,777234
5938,uttar-pradesh,2020,1,agra,668251
5939,uttar-pradesh,2020,1,gorakhpur,539316
5940,uttar-pradesh,2020,1,meerut,509693
5941,uttar-pradesh,2020,1,bareilly,452872
5942,uttar-pradesh,2020,2,gautam buddha nagar,1756163
5943,uttar-pradesh,2020,2,lucknow,1434386
5944,uttar-pradesh,2020,2,ghaziabad,1399514
5945,uttar-pradesh,2020,2,prayagraj,892787
5946,uttar-pradesh,2020,2,kanpur nagar,864991
5947,uttar-pradesh,2020,2,varanasi,851213
5948,uttar-pradesh,2020,2,agra,746336
5949,uttar-pradesh,2020,2,gorakhpur,600961
5950,uttar-pradesh,2020,2,meerut,566838
5951,uttar-pradesh,2020,2,bareilly,507342
5952,uttar-pradesh,2020,3,gautam buddha nagar,1885370
5953,uttar-pradesh,2020,3,lucknow,1551932
5954,uttar-pradesh,2020,3,ghaziabad,1518450
5955,uttar-pradesh,2020,3,prayagraj,974228
5956,uttar-pradesh,2020,3,kanpur nagar,941379
5957,uttar-pradesh,2020,3,varanasi,927313
5958,uttar-pradesh,2020,3,agra,822893
5959,uttar-pradesh,2020,3,gorakhpur,661272
5960,uttar-pradesh,2020,3,meerut,624570
5961,uttar-pradesh,2020,3,bareilly,558821
5962,uttar-pradesh,2020,4,gautam buddha nagar,2030178
5963,uttar-pradesh,2020,4,lucknow,1684510
5964,uttar-pradesh,2020,4,ghaziabad,1647330
5965,uttar-pradesh,2020,4,prayagraj,1059982
5966,uttar-pradesh,2020,4,kanpur nagar,1022768
5967,uttar-pradesh,2020,4,varanasi,1003989
5968,uttar-pradesh,2020,4,agra,900497
5969,uttar-pradesh,2020,4,gorakhpur,722618
5970,uttar-pradesh,2020,4,meerut,686266
5971,uttar-pradesh,2020,4,bareilly,611236
5972,uttar-pradesh,2021,1,gautam buddha nagar,2181874
5973,uttar-pradesh,2021,1,lucknow,1813076
5974,uttar-pradesh,2021,1,ghaziabad,1773332
5975,uttar-pradesh,2021,1,prayagraj,1143612
5976,uttar-pradesh,2021,1,kanpur nagar,1100587
5977,uttar-pradesh,2021,1,varanasi,1079309
5978,uttar-pradesh,2021,1,agra,974389
5979,uttar-pradesh,2021,1,gorakhpur,780306
5980,uttar-pradesh,2021,1,meerut,741901
5981,uttar-pradesh,2021,1,bareilly,662143
5982,uttar-pradesh,2021,2,gautam buddha nagar,2329954
5983,uttar-pradesh,2021,2,lucknow,1937173
5984,uttar-pradesh,2021,2,ghaziabad,1895314
5985,uttar-pradesh,2021,2,prayagraj,1225800
5986,uttar-pradesh,2021,2,kanpur nagar,1176708
5987,uttar-pradesh,2021,2,varanasi,1154661
5988,uttar-pradesh,2021,2,agra,1044788
5989,uttar-pradesh,2021,2,gorakhpur,835887
5990,uttar-pradesh,2021,2,meerut,794314
5991,uttar-pradesh,2021,2,bareilly,710778
5992,uttar-pradesh,2021,3,gautam buddha nagar,2496114
5993,uttar-pradesh,2021,3,lucknow,2076033
5994,uttar-pradesh,2021,3,ghaziabad,2031752
5995,uttar-pradesh,2021,3,prayagraj,1320432
5996,uttar-pradesh,2021,3,kanpur nagar,1263050
5997,uttar-pradesh,2021,3,varanasi,1239725
5998,uttar-pradesh,2021,3,agra,1124720
5999,uttar-pradesh,2021,3,gorakhpur,900171
6000,uttar-pradesh,2021,3,meerut,853246
6001,uttar-pradesh,2021,3,bareilly,766809
6002,uttar-pradesh,2021,4,gautam buddha nagar,2664034
6003,uttar-pradesh,2021,4,lucknow,2215886
6004,uttar-pradesh,2021,4,ghaziabad,2169109
6005,uttar-pradesh,2021,4,prayagraj,1414447
6006,uttar-pradesh,2021,4,kanpur nagar,1349794
6007,uttar-pradesh,2021,4,varanasi,1325315
6008,uttar-pradesh,2021,4,agra,1204274
6009,uttar-pradesh,2021,4,gorakhpur,964667
6010,uttar-pradesh,2021,4,meerut,911852
6011,uttar-pradesh,2021,4,bareilly,821986
6012,uttar-pradesh,2022,1,gautam buddha nagar,2822463
6013,uttar-pradesh,2022,1,lucknow,2348173
6014,uttar-pradesh,2022,1,ghaziabad,2298103
6015,uttar-pradesh,2022,1,prayagraj,1504572
6016,uttar-pradesh,2022,1,kanpur nagar,1431918
6017,uttar-pradesh,2022,1,varanasi,1406056
6018,uttar-pradesh,2022,1,agra,1279852
6019,uttar-pradesh,2022,1,gorakhpur,1027283
6020,uttar-pradesh,2022,1,meerut,967325
6021,uttar-pradesh,2022,1,bareilly,875033
6022,uttar-pradesh,2022,2,gautam buddha nagar,2973360
6023,uttar-pradesh,2022,2,lucknow,2474317
6024,uttar-pradesh,2022,2,ghaziabad,2421605
6025,uttar-pradesh,2022,2,prayagraj,1590032
6026,uttar-pradesh,2022,2,kanpur nagar,1510491
6027,uttar-pradesh,2022,2,varanasi,1483315
6028,uttar-pradesh,2022,2,agra,1351856
6029,uttar-pradesh,2022,2,gorakhpur,1086399
6030,uttar-pradesh,2022,2,meerut,1020429
6031,uttar-pradesh,2022,2,bareilly,925536
6032,uttar-pradesh,2022,3,gautam buddha nagar,3130224
6033,uttar-pradesh,2022,3,lucknow,2604663
6034,uttar-pradesh,2022,3,ghaziabad,2549377
6035,uttar-pradesh,2022,3,prayagraj,1678668
6036,uttar-pradesh,2022,3,kanpur nagar,1592126
6037,uttar-pradesh,2022,3,varanasi,1563730
6038,uttar-pradesh,2022,3,agra,1426154
6039,uttar-pradesh,2022,3,gorakhpur,1148103
6040,uttar-pradesh,2022,3,meerut,1075255
6041,uttar-pradesh,2022,3,bareilly,977218
6042,uttar-pradesh,2022,4,gautam buddha nagar,3286371
6043,uttar-pradesh,2022,4,lucknow,2734333
6044,uttar-pradesh,2022,4,ghaziabad,2676888
6045,uttar-pradesh,2022,4,prayagraj,1763014
6046,uttar-pradesh,2022,4,kanpur nagar,1673173
6047,uttar-pradesh,2022,4,varanasi,1641943
6048,uttar-pradesh,2022,4,agra,1497144
6049,uttar-pradesh,2022,4,gorakhpur,1205580
6050,uttar-pradesh,2022,4,meerut,1127324
6051,uttar-pradesh,2022,4,bareilly,1025341
6052,uttar-pradesh,2023,1,gautam buddha nagar,3434422
6053,uttar-pradesh,2023,1,lucknow,2858255
6054,uttar-pradesh,2023,1,ghaziabad,2798185
6055,uttar-pradesh,2023,1,prayagraj,1847496
6056,uttar-pradesh,2023,1,kanpur nagar,1751281
6057,uttar-pradesh,2023,1,varanasi,1718122
6058,uttar-pradesh,2023,1,agra,1567104
6059,uttar-pradesh,2023,1,gorakhpur,1263672
6060,uttar-pradesh,2023,1,meerut,1178230
6061,uttar-pradesh,2023,1,bareilly,1073906
6062,uttar-pradesh,2023,2,gautam buddha nagar,3562632
6063,uttar-pradesh,2023,2,lucknow,2965623
6064,uttar-pradesh,2023,2,ghaziabad,2904454
6065,uttar-pradesh,2023,2,prayagraj,1923415
6066,uttar-pradesh,2023,2,kanpur nagar,1819802
6067,uttar-pradesh,2023,2,varanasi,1786176
6068,uttar-pradesh,2023,2,agra,1630258
6069,uttar-pradesh,2023,2,gorakhpur,1315842
6070,uttar-pradesh,2023,2,meerut,1224499
6071,uttar-pradesh,2023,2,bareilly,1119305
6072,uttarakhand,2018,1,dehradun,147998
6073,uttarakhand,2018,1,haridwar,104823
6074,uttarakhand,2018,1,udham singh nagar,100236
6075,uttarakhand,2018,1,nainital,49083
6076,uttarakhand,2018,1,pauri garhwal,20425
6077,uttarakhand,2018,1,tehri garhwal,13030
6078,uttarakhand,2018,1,almora,11367
6079,uttarakhand,2018,1,pithoragarh,8836
6080,uttarakhand,2018,1,chamoli,7493
6081,uttarakhand,2018,1,uttarkashi,5816
6082,uttarakhand,2018,2,dehradun,198296
6083,uttarakhand,2018,2,haridwar,140718
6084,uttarakhand,2018,2,udham singh nagar,132549
6085,uttarakhand,2018,2,nainital,65142
6086,uttarakhand,2018,2,pauri garhwal,28153
6087,uttarakhand,2018,2,tehri garhwal,18021
6088,uttarakhand,2018,2,almora,15473
6089,uttarakhand,2018,2,pithoragarh,12486
6090,uttarakhand,2018,2,chamoli,10502
6091,uttarakhand,2018,2,uttarkashi,8227
6092,uttarakhand,2018,3,dehradun,246477
6093,uttarakhand,2018,3,haridwar,174526
6094,uttarakhand,2018,3,udham singh nagar,162754
6095,uttarakhand,2018,3,nainital,79936
6096,uttarakhand,2018,3,pauri garhwal,36059
6097,uttarakhand,2018,3,tehri garhwal,23575
6098,uttarakhand,2018,3,almora,20152
6099,uttarakhand,2018,3,pithoragarh,16483
6100,uttarakhand,2018,3,chamoli,14112
6101,uttarakhand,2018,3,uttarkashi,10793
6102,uttarakhand,2018,4,dehradun,306969
6103,uttarakhand,2018,4,haridwar,217634
6104,uttarakhand,2018,4,udham singh nagar,200079
6105,uttarakhand,2018,4,nainital,98591
